id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
138,DATASET_1,FACE_DETECT,0,0,156,175,Chrome_75_Windows,SMALL
139,DATASET_1,FACE_DETECT,0,0,160,181,Chrome_75_Windows,SMALL
140,DATASET_1,FACE_DETECT,0,0,185,206,Chrome_75_Windows,SMALL
141,DATASET_1,FACE_DETECT,0,0,164,183,Chrome_75_Windows,SMALL
142,DATASET_1,FACE_DETECT,0,0,159,183,Chrome_75_Windows,SMALL
143,DATASET_1,FACE_DETECT,0,0,170,191,Chrome_75_Windows,SMALL
144,DATASET_1,FACE_DETECT,0,0,159,181,Chrome_75_Windows,SMALL
145,DATASET_1,FACE_DETECT,0,0,174,191,Chrome_75_Windows,SMALL
146,DATASET_1,FACE_DETECT,0,0,200,221,Chrome_75_Windows,SMALL
147,DATASET_1,FACE_DETECT,0,0,176,196,Chrome_75_Windows,SMALL
148,DATASET_1,FACE_DETECT,0,0,193,215,Chrome_75_Windows,SMALL
149,DATASET_1,FACE_DETECT,0,0,185,209,Chrome_75_Windows,SMALL
150,DATASET_1,FACE_DETECT,0,0,159,180,Chrome_75_Windows,SMALL
151,DATASET_1,FACE_DETECT,0,0,157,180,Chrome_75_Windows,SMALL
152,DATASET_1,FACE_DETECT,1,0,142,159,Chrome_75_Windows,SMALL
153,DATASET_1,FACE_DETECT,0,0,158,179,Chrome_75_Windows,SMALL
154,DATASET_1,FACE_DETECT,1,0,177,197,Chrome_75_Windows,SMALL
155,DATASET_1,FACE_DETECT,1,0,177,204,Chrome_75_Windows,SMALL
156,DATASET_1,FACE_DETECT,1,0,171,192,Chrome_75_Windows,SMALL
157,DATASET_1,FACE_DETECT,0,0,160,180,Chrome_75_Windows,SMALL
158,DATASET_1,FACE_DETECT,0,0,158,180,Chrome_75_Windows,SMALL
159,DATASET_1,FACE_DETECT,0,0,153,174,Chrome_75_Windows,SMALL
160,DATASET_1,FACE_DETECT,0,0,150,171,Chrome_75_Windows,SMALL
161,DATASET_1,FACE_DETECT,0,0,148,172,Chrome_75_Windows,SMALL
162,DATASET_1,FACE_DETECT,0,0,144,168,Chrome_75_Windows,SMALL
163,DATASET_1,FACE_DETECT,0,0,142,166,Chrome_75_Windows,SMALL
164,DATASET_1,FACE_DETECT,0,0,157,183,Chrome_75_Windows,SMALL
165,DATASET_1,FACE_DETECT,0,0,143,170,Chrome_75_Windows,SMALL
166,DATASET_1,FACE_DETECT,0,0,148,168,Chrome_75_Windows,SMALL
167,DATASET_1,FACE_DETECT,0,0,147,171,Chrome_75_Windows,SMALL
168,DATASET_1,FACE_DETECT,0,0,151,175,Chrome_75_Windows,SMALL
169,DATASET_1,FACE_DETECT,0,0,150,170,Chrome_75_Windows,SMALL
170,DATASET_1,FACE_DETECT,0,0,153,172,Chrome_75_Windows,SMALL
171,DATASET_1,FACE_DETECT,0,0,157,179,Chrome_75_Windows,SMALL
172,DATASET_1,FACE_DETECT,0,0,159,182,Chrome_75_Windows,SMALL
173,DATASET_1,FACE_DETECT,0,0,154,175,Chrome_75_Windows,SMALL
174,DATASET_1,FACE_DETECT,1,0,155,179,Chrome_75_Windows,SMALL
175,DATASET_1,FACE_DETECT,0,0,154,175,Chrome_75_Windows,SMALL
176,DATASET_1,FACE_DETECT,0,0,223,245,Chrome_75_Windows,SMALL
177,DATASET_1,FACE_DETECT,0,0,180,210,Chrome_75_Windows,SMALL
178,DATASET_1,FACE_DETECT,0,0,160,178,Chrome_75_Windows,SMALL
179,DATASET_1,FACE_DETECT,0,0,164,187,Chrome_75_Windows,SMALL
180,DATASET_1,FACE_DETECT,0,0,158,178,Chrome_75_Windows,SMALL
181,DATASET_1,FACE_DETECT,0,0,159,176,Chrome_75_Windows,SMALL
182,DATASET_1,FACE_DETECT,0,0,163,187,Chrome_75_Windows,SMALL
183,DATASET_1,FACE_DETECT,0,0,165,169,Chrome_75_Windows,SMALL
184,DATASET_1,FACE_DETECT,0,0,169,189,Chrome_75_Windows,SMALL
185,DATASET_1,FACE_DETECT,0,0,162,184,Chrome_75_Windows,SMALL
186,DATASET_1,FACE_DETECT,0,0,160,183,Chrome_75_Windows,SMALL
187,DATASET_1,FACE_DETECT,0,0,156,179,Chrome_75_Windows,SMALL
188,DATASET_1,FACE_DETECT,0,0,156,179,Chrome_75_Windows,SMALL
189,DATASET_1,FACE_DETECT,0,0,155,175,Chrome_75_Windows,SMALL
190,DATASET_1,FACE_DETECT,0,0,155,178,Chrome_75_Windows,SMALL
191,DATASET_1,FACE_DETECT,1,0,160,182,Chrome_75_Windows,SMALL
192,DATASET_1,FACE_DETECT,0,0,160,183,Chrome_75_Windows,SMALL
193,DATASET_1,FACE_DETECT,0,0,164,184,Chrome_75_Windows,SMALL
194,DATASET_1,FACE_DETECT,0,0,161,180,Chrome_75_Windows,SMALL
195,DATASET_1,FACE_DETECT,0,0,153,175,Chrome_75_Windows,SMALL
196,DATASET_1,FACE_DETECT,1,0,151,168,Chrome_75_Windows,SMALL
197,DATASET_1,FACE_DETECT,1,0,152,175,Chrome_75_Windows,SMALL
198,DATASET_1,FACE_DETECT,1,0,155,183,Chrome_75_Windows,SMALL
199,DATASET_1,FACE_DETECT,1,0,179,203,Chrome_75_Windows,SMALL
200,DATASET_1,FACE_DETECT,2,0,168,195,Chrome_75_Windows,SMALL
201,DATASET_1,FACE_DETECT,2,0,167,193,Chrome_75_Windows,SMALL
202,DATASET_1,FACE_DETECT,1,0,166,189,Chrome_75_Windows,SMALL
203,DATASET_1,FACE_DETECT,1,0,165,192,Chrome_75_Windows,SMALL
204,DATASET_1,FACE_DETECT,1,0,162,191,Chrome_75_Windows,SMALL
205,DATASET_1,FACE_DETECT,1,0,161,187,Chrome_75_Windows,SMALL
206,DATASET_1,FACE_DETECT,1,0,158,185,Chrome_75_Windows,SMALL
207,DATASET_1,FACE_DETECT,1,0,159,184,Chrome_75_Windows,SMALL
208,DATASET_1,FACE_DETECT,1,0,157,182,Chrome_75_Windows,SMALL
209,DATASET_1,FACE_DETECT,1,0,160,186,Chrome_75_Windows,SMALL
210,DATASET_1,FACE_DETECT,1,0,158,185,Chrome_75_Windows,SMALL
211,DATASET_1,FACE_DETECT,1,0,161,177,Chrome_75_Windows,SMALL
212,DATASET_1,FACE_DETECT,0,0,166,194,Chrome_75_Windows,SMALL
213,DATASET_1,FACE_DETECT,0,0,162,194,Chrome_75_Windows,SMALL
214,DATASET_1,FACE_DETECT,1,0,205,231,Chrome_75_Windows,SMALL
215,DATASET_1,FACE_DETECT,0,0,206,234,Chrome_75_Windows,SMALL
216,DATASET_1,FACE_DETECT,0,0,201,223,Chrome_75_Windows,SMALL
217,DATASET_1,FACE_DETECT,0,0,212,236,Chrome_75_Windows,SMALL
218,DATASET_1,FACE_DETECT,2,0,218,251,Chrome_75_Windows,SMALL
219,DATASET_1,FACE_DETECT,2,0,202,229,Chrome_75_Windows,SMALL
220,DATASET_1,FACE_DETECT,2,0,209,214,Chrome_75_Windows,SMALL
221,DATASET_1,FACE_DETECT,1,0,213,253,Chrome_75_Windows,SMALL
222,DATASET_1,FACE_DETECT,1,0,205,232,Chrome_75_Windows,SMALL
223,DATASET_1,FACE_DETECT,1,0,206,210,Chrome_75_Windows,SMALL
224,DATASET_1,FACE_DETECT,1,0,207,234,Chrome_75_Windows,SMALL
225,DATASET_1,FACE_DETECT,1,0,207,236,Chrome_75_Windows,SMALL
226,DATASET_1,FACE_DETECT,0,0,202,232,Chrome_75_Windows,SMALL
227,DATASET_1,FACE_DETECT,2,0,288,318,Chrome_75_Windows,SMALL
228,DATASET_1,FACE_DETECT,1,0,202,235,Chrome_75_Windows,SMALL
229,DATASET_1,FACE_DETECT,1,0,201,205,Chrome_75_Windows,SMALL
230,DATASET_1,FACE_DETECT,0,0,203,229,Chrome_75_Windows,SMALL
231,DATASET_1,FACE_DETECT,1,0,203,230,Chrome_75_Windows,SMALL
232,DATASET_1,FACE_DETECT,1,0,207,235,Chrome_75_Windows,SMALL
233,DATASET_1,FACE_DETECT,1,0,197,227,Chrome_75_Windows,SMALL
234,DATASET_1,FACE_DETECT,0,0,198,227,Chrome_75_Windows,SMALL
235,DATASET_1,FACE_DETECT,1,0,198,222,Chrome_75_Windows,SMALL
236,DATASET_1,FACE_DETECT,2,0,200,228,Chrome_75_Windows,SMALL
237,DATASET_1,FACE_DETECT,2,0,199,225,Chrome_75_Windows,SMALL
238,DATASET_1,FACE_DETECT,2,0,196,222,Chrome_75_Windows,SMALL
239,DATASET_1,FACE_DETECT,2,0,194,219,Chrome_75_Windows,SMALL
240,DATASET_1,FACE_DETECT,1,0,201,227,Chrome_75_Windows,SMALL
241,DATASET_1,FACE_DETECT,1,0,201,229,Chrome_75_Windows,SMALL
