id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
84,DATASET_3,FACE_DETECT,2,0,80,3, 0, 1, 88,WINDOWS_10_WIN32,MEDIUM
85,DATASET_3,FACE_DETECT,3,0,84,6, 0, 1, 92,WINDOWS_10_WIN32,MEDIUM
86,DATASET_3,FACE_DETECT,3,0,87,7, 0, 1, 100,WINDOWS_10_WIN32,MEDIUM
87,DATASET_3,FACE_DETECT,3,0,81,2, 0, 0, 87,WINDOWS_10_WIN32,MEDIUM
88,DATASET_3,FACE_DETECT,3,0,85,3, 0, 1, 90,WINDOWS_10_WIN32,MEDIUM
89,DATASET_3,FACE_DETECT,3,0,89,2, 0, 0, 93,WINDOWS_10_WIN32,MEDIUM
90,DATASET_3,FACE_DETECT,3,0,91,2, 0, 0, 95,WINDOWS_10_WIN32,MEDIUM
91,DATASET_3,FACE_DETECT,2,0,83,3, 0, 1, 89,WINDOWS_10_WIN32,MEDIUM
92,DATASET_3,FACE_DETECT,2,0,97,6, 0, 0, 107,WINDOWS_10_WIN32,MEDIUM
93,DATASET_3,FACE_DETECT,2,0,80,1, 0, 0, 84,WINDOWS_10_WIN32,MEDIUM
94,DATASET_3,FACE_DETECT,2,0,90,7, 0, 0, 101,WINDOWS_10_WIN32,MEDIUM
95,DATASET_3,FACE_DETECT,2,0,88,9, 0, 1, 101,WINDOWS_10_WIN32,MEDIUM
96,DATASET_3,FACE_DETECT,3,0,79,2, 0, 1, 84,WINDOWS_10_WIN32,MEDIUM
97,DATASET_3,FACE_DETECT,2,0,86,6, 0, 0, 96,WINDOWS_10_WIN32,MEDIUM
98,DATASET_3,FACE_DETECT,3,0,87,3, 0, 0, 93,WINDOWS_10_WIN32,MEDIUM
99,DATASET_3,FACE_DETECT,3,0,80,1, 0, 1, 84,WINDOWS_10_WIN32,MEDIUM
100,DATASET_3,FACE_DETECT,2,0,88,2, 0, 1, 93,WINDOWS_10_WIN32,MEDIUM
101,DATASET_3,FACE_DETECT,2,0,86,7, 0, 1, 97,WINDOWS_10_WIN32,MEDIUM
102,DATASET_3,FACE_DETECT,2,0,85,4, 0, 0, 92,WINDOWS_10_WIN32,MEDIUM
103,DATASET_3,FACE_DETECT,3,0,84,9, 0, 1, 96,WINDOWS_10_WIN32,MEDIUM
104,DATASET_3,FACE_DETECT,2,0,90,4, 0, 0, 99,WINDOWS_10_WIN32,MEDIUM
105,DATASET_3,FACE_DETECT,2,0,81,4, 0, 1, 89,WINDOWS_10_WIN32,MEDIUM
106,DATASET_3,FACE_DETECT,2,0,92,8, 0, 1, 103,WINDOWS_10_WIN32,MEDIUM
107,DATASET_3,FACE_DETECT,2,0,82,5, 0, 0, 91,WINDOWS_10_WIN32,MEDIUM
108,DATASET_3,FACE_DETECT,3,0,79,4, 0, 0, 87,WINDOWS_10_WIN32,MEDIUM
109,DATASET_3,FACE_DETECT,3,0,81,3, 0, 0, 87,WINDOWS_10_WIN32,MEDIUM
110,DATASET_3,FACE_DETECT,3,0,80,4, 0, 0, 86,WINDOWS_10_WIN32,MEDIUM
111,DATASET_3,FACE_DETECT,3,0,101,7, 0, 1, 113,WINDOWS_10_WIN32,MEDIUM
112,DATASET_3,FACE_DETECT,3,0,102,6, 0, 1, 111,WINDOWS_10_WIN32,MEDIUM
