id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
177,DATASET_2,FACE_DETECT,0,0,179,215,Firefox_67_Windows,SMALL
178,DATASET_2,FACE_DETECT,0,0,176,212,Firefox_67_Windows,SMALL
179,DATASET_2,FACE_DETECT,0,0,176,212,Firefox_67_Windows,SMALL
180,DATASET_2,FACE_DETECT,0,0,172,207,Firefox_67_Windows,SMALL
181,DATASET_2,FACE_DETECT,0,0,175,218,Firefox_67_Windows,SMALL
182,DATASET_2,FACE_DETECT,0,0,172,209,Firefox_67_Windows,SMALL
183,DATASET_2,FACE_DETECT,0,0,174,210,Firefox_67_Windows,SMALL
184,DATASET_2,FACE_DETECT,0,0,168,206,Firefox_67_Windows,SMALL
185,DATASET_2,FACE_DETECT,2,0,156,191,Firefox_67_Windows,SMALL
186,DATASET_2,FACE_DETECT,1,0,159,195,Firefox_67_Windows,SMALL
187,DATASET_2,FACE_DETECT,1,0,154,190,Firefox_67_Windows,SMALL
188,DATASET_2,FACE_DETECT,1,0,152,188,Firefox_67_Windows,SMALL
189,DATASET_2,FACE_DETECT,1,0,151,200,Firefox_67_Windows,SMALL
190,DATASET_2,FACE_DETECT,1,0,152,189,Firefox_67_Windows,SMALL
191,DATASET_2,FACE_DETECT,1,0,149,185,Firefox_67_Windows,SMALL
192,DATASET_2,FACE_DETECT,1,0,164,202,Firefox_67_Windows,SMALL
193,DATASET_2,FACE_DETECT,1,0,150,190,Firefox_67_Windows,SMALL
194,DATASET_2,FACE_DETECT,1,0,149,185,Firefox_67_Windows,SMALL
195,DATASET_2,FACE_DETECT,1,0,150,191,Firefox_67_Windows,SMALL
196,DATASET_2,FACE_DETECT,1,0,155,193,Firefox_67_Windows,SMALL
197,DATASET_2,FACE_DETECT,2,0,159,198,Firefox_67_Windows,SMALL
198,DATASET_2,FACE_DETECT,2,0,185,231,Firefox_67_Windows,SMALL
199,DATASET_2,FACE_DETECT,2,0,163,205,Firefox_67_Windows,SMALL
200,DATASET_2,FACE_DETECT,2,0,169,207,Firefox_67_Windows,SMALL
201,DATASET_2,FACE_DETECT,2,0,179,217,Firefox_67_Windows,SMALL
202,DATASET_2,FACE_DETECT,2,0,157,194,Firefox_67_Windows,SMALL
203,DATASET_2,FACE_DETECT,1,0,154,189,Firefox_67_Windows,SMALL
204,DATASET_2,FACE_DETECT,2,0,157,194,Firefox_67_Windows,SMALL
205,DATASET_2,FACE_DETECT,1,0,160,197,Firefox_67_Windows,SMALL
206,DATASET_2,FACE_DETECT,0,0,180,216,Firefox_67_Windows,SMALL
207,DATASET_2,FACE_DETECT,0,0,175,209,Firefox_67_Windows,SMALL
208,DATASET_2,FACE_DETECT,0,0,181,214,Firefox_67_Windows,SMALL
209,DATASET_2,FACE_DETECT,0,0,173,208,Firefox_67_Windows,SMALL
210,DATASET_2,FACE_DETECT,0,0,174,208,Firefox_67_Windows,SMALL
211,DATASET_2,FACE_DETECT,0,0,171,210,Firefox_67_Windows,SMALL
212,DATASET_2,FACE_DETECT,0,0,176,214,Firefox_67_Windows,SMALL
213,DATASET_2,FACE_DETECT,0,0,167,203,Firefox_67_Windows,SMALL
214,DATASET_2,FACE_DETECT,0,0,173,208,Firefox_67_Windows,SMALL
215,DATASET_2,FACE_DETECT,0,0,178,215,Firefox_67_Windows,SMALL
216,DATASET_2,FACE_DETECT,0,0,173,208,Firefox_67_Windows,SMALL
