id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
99,DATASET_2,FACE_DETECT,0,0,479,1, 0, 0, 513,Firefox_68_Windows,MEDIUM
100,DATASET_2,FACE_DETECT,0,0,495,3, 0, 0, 530,Firefox_68_Windows,MEDIUM
101,DATASET_2,FACE_DETECT,2,0,494,1, 1, 0, 533,Firefox_68_Windows,MEDIUM
102,DATASET_2,FACE_DETECT,0,0,486,1, 0, 0, 522,Firefox_68_Windows,MEDIUM
103,DATASET_2,FACE_DETECT,0,0,492,3, 0, 0, 525,Firefox_68_Windows,MEDIUM
104,DATASET_2,FACE_DETECT,2,0,502,3, 0, 0, 535,Firefox_68_Windows,MEDIUM
105,DATASET_2,FACE_DETECT,0,0,500,1, 0, 0, 531,Firefox_68_Windows,MEDIUM
106,DATASET_2,FACE_DETECT,0,0,501,2, 0, 0, 533,Firefox_68_Windows,MEDIUM
107,DATASET_2,FACE_DETECT,0,0,488,2, 0, 0, 524,Firefox_68_Windows,MEDIUM
108,DATASET_2,FACE_DETECT,0,0,501,2, 0, 0, 533,Firefox_68_Windows,MEDIUM
109,DATASET_2,FACE_DETECT,1,0,491,2, 0, 0, 526,Firefox_68_Windows,MEDIUM
110,DATASET_2,FACE_DETECT,2,0,465,2, 0, 0, 498,Firefox_68_Windows,MEDIUM
111,DATASET_2,FACE_DETECT,1,0,452,1, 0, 0, 482,Firefox_68_Windows,MEDIUM
112,DATASET_2,FACE_DETECT,0,0,476,1, 0, 0, 506,Firefox_68_Windows,MEDIUM
113,DATASET_2,FACE_DETECT,3,0,492,2, 1, 0, 527,Firefox_68_Windows,MEDIUM
114,DATASET_2,FACE_DETECT,2,0,510,2, 0, 0, 544,Firefox_68_Windows,MEDIUM
115,DATASET_2,FACE_DETECT,2,0,515,1, 0, 0, 550,Firefox_68_Windows,MEDIUM
116,DATASET_2,FACE_DETECT,0,0,464,2, 0, 0, 494,Firefox_68_Windows,MEDIUM
117,DATASET_2,FACE_DETECT,1,0,447,1, 0, 0, 481,Firefox_68_Windows,MEDIUM
118,DATASET_2,FACE_DETECT,1,0,452,3, 0, 0, 484,Firefox_68_Windows,MEDIUM
119,DATASET_2,FACE_DETECT,1,0,453,1, 1, 0, 481,Firefox_68_Windows,MEDIUM
120,DATASET_2,FACE_DETECT,1,0,489,0, 0, 0, 523,Firefox_68_Windows,MEDIUM
121,DATASET_2,FACE_DETECT,0,0,491,2, 0, 0, 522,Firefox_68_Windows,MEDIUM
122,DATASET_2,FACE_DETECT,1,0,499,2, 0, 0, 533,Firefox_68_Windows,MEDIUM
123,DATASET_2,FACE_DETECT,1,0,497,0, 0, 0, 529,Firefox_68_Windows,MEDIUM
124,DATASET_2,FACE_DETECT,2,0,529,2, 0, 0, 562,Firefox_68_Windows,MEDIUM
125,DATASET_2,FACE_DETECT,0,0,455,1, 0, 0, 487,Firefox_68_Windows,MEDIUM
126,DATASET_2,FACE_DETECT,0,0,488,2, 0, 0, 520,Firefox_68_Windows,MEDIUM
127,DATASET_2,FACE_DETECT,2,0,446,0, 0, 0, 476,Firefox_68_Windows,MEDIUM
128,DATASET_2,FACE_DETECT,3,0,474,2, 0, 0, 506,Firefox_68_Windows,MEDIUM
129,DATASET_2,FACE_DETECT,0,0,457,1, 0, 0, 487,Firefox_68_Windows,MEDIUM
130,DATASET_2,FACE_DETECT,1,0,468,2, 0, 0, 499,Firefox_68_Windows,MEDIUM
131,DATASET_2,FACE_DETECT,0,0,421,2, 0, 0, 450,Firefox_68_Windows,MEDIUM
132,DATASET_2,FACE_DETECT,0,0,434,3, 0, 0, 467,Firefox_68_Windows,MEDIUM
133,DATASET_2,FACE_DETECT,1,0,398,2, 0, 0, 430,Firefox_68_Windows,MEDIUM
134,DATASET_2,FACE_DETECT,0,0,395,0, 0, 0, 426,Firefox_68_Windows,MEDIUM
135,DATASET_2,FACE_DETECT,0,0,422,2, 0, 0, 467,Firefox_68_Windows,MEDIUM
136,DATASET_2,FACE_DETECT,1,0,417,1, 0, 0, 449,Firefox_68_Windows,MEDIUM
